customer_id,registration_date,age,gender,location,account_type,login_frequency,transaction_count,avg_transaction_amount,total_spent,customer_service_interaction_count,churn
f38d7f98-d9b2-42cc-984b-720f6b0513b3,2022-06-11,69,Female,New Mark,savings,30,45,191.39,8612.55,9,0
8ab51e36-4e28-4b60-915e-ada0150a2f2a,2025-02-11,63,Female,Glenntown,loan,19,283,616.73,174534.59,4,1
bdd3292c-71ee-49b3-9feb-6a0a7caf6db0,2020-06-12,31,Male,Millerview,checking,3,362,485.87,175884.94,7,1
f8c8ddb5-124c-4b14-b48c-bd6e9ff4ec49,2020-05-02,35,Male,Port Patriciaberg,,1,359,646.06,231935.54,4,0
1a284772-9c08-41a8-a0e8-8e0e84d406e4,2022-02-01,35,Female,Kevinville,savings,18,298,434.71,129543.58,10,1
836006ac-8d70-46d0-83d4-68a8177ee96d,2021-01-05,67,,Jacksonstad,checking,27,478,195.81,93597.18,3,1
e037a21b-496b-418b-aa06-8f88a3713d7e,2025-05-21,21,Female,North Joshua,savings,27,236,691.24,163132.64,3,1
80410d2e-ba4d-4f9e-ae18-d327b3f4960e,2023-06-25,54,Male,Sandershaven,savings,2,250,328.31,82077.5,7,0
b8a51cc3-a1bb-4981-ac0a-95019d5ef83f,2025-03-27,18,Male,Johnsonport,savings,17,138,480.27,66277.26,9,0
b42bfb01-8e41-46eb-8bdd-3d5b100769bc,2022-10-13,20,,Wilsonside,checking,17,30,855.06,25651.8,1,0
bb433aed-4158-4c84-a53f-097766ee9591,2022-05-11,45,Male,East Courtneyton,savings,4,269,255.84,68820.96,9,0
f3f21c19-3704-4aef-8efc-c3a1a9b1ea73,2023-09-29,40,Female,Amandaland,checking,7,387,551.16,213298.92,7,0
3e10254f-ce3b-40a9-9d41-9ad9cbc25a9f,2024-09-19,33,Male,East Angelaton,loan,26,445,807.62,359390.9,0,0
3efeef54-7d32-4c16-977b-b5e87e0eb8e8,2024-11-24,51,Female,Anthonyport,,5,141,362.04,51047.64,8,0
4892cad4-d9d6-4b1b-924b-ab8e707528f1,2022-10-28,67,Female,Port Samuelchester,loan,21,445,506.12,225223.4,4,0
5712b793-5a92-4a54-9c5d-9571d7c4ab11,2020-01-31,63,Female,Margaretview,,20,181,258.87,46855.47,1,0
291de25a-bb42-4c10-a50f-9f53c0a5dfcf,2025-06-20,51,Female,Port Anthonyfurt,loan,6,122,538.54,65701.88,6,0
84db7f56-0807-4251-92e7-5eb01cac8d32,2025-05-08,70,Female,New Andrewfort,,25,279,36.52,10189.08,6,1
e1c4d1fd-625e-4c4d-99ec-97c673c71bad,2023-04-03,68,Female,Lawsonton,checking,16,250,665.5,166375.0,3,0
4cce9164-f03b-4212-a276-d47b23bf6789,2025-07-13,31,,Baileyville,loan,27,342,440.87,150777.54,6,1
fe107510-6448-4a22-88fe-3fe071c4cd47,2021-08-30,64,Female,Griffithstad,checking,13,285,619.55,176571.75,6,0
5a15d0e8-ea62-4ab1-9f11-40c1e8da1c21,2023-08-26,56,Female,Ruthshire,checking,16,494,814.15,402190.1,7,0
d70b752d-01c7-4874-a2d1-c3e195f12b19,2024-11-16,22,Female,East Mallorytown,checking,30,460,997.25,458735.0,6,0
52c5d21c-ca58-413d-80ff-9ae122c40cd6,2024-11-10,59,,Woodland,checking,4,87,422.4,36748.8,2,1
e20d1de4-b45d-451f-bfc6-669335c928c5,2020-03-13,32,Male,New David,loan,29,106,723.51,76692.06,2,1
fc3f568b-79e3-4bcc-8dac-d05c0d9fa083,2025-03-20,36,Male,Sandraborough,savings,10,191,259.85,49631.35,6,1
44835be6-34a1-4f16-a244-7c9d4f502b24,2020-06-08,36,Female,Jeffreyview,savings,17,273,578.24,157859.52,9,1
1d1b94b0-6738-43b3-8ef6-8b14e84e29e6,2024-08-22,69,Male,Jonathontown,loan,22,148,331.65,49084.2,9,0
b98bb3ad-7d07-415e-96a8-348d18b44f3e,2023-12-21,49,Male,North Kimberly,,12,134,992.26,132962.84,1,0
6c4c2166-2989-4e14-9aeb-4943c0739e3b,2022-04-25,58,Female,Laurashire,checking,13,391,398.4,155774.4,1,0
eaf42c8c-4ab7-4956-b37a-c69aae89f200,2025-06-12,39,Female,South Paul,savings,29,427,153.46,65527.42,5,0
93682169-4afc-471b-b127-2ea3f656bc2c,2024-10-10,22,Female,New Rebecca,checking,20,371,259.26,96185.46,6,0
f1e4da14-0006-4593-8a10-e296b096a698,2023-09-30,54,Female,East Kimberlytown,savings,9,389,687.81,267558.09,1,1
54db11bb-3a61-44a9-a0bc-fc14f45a7069,2020-07-23,26,,Kellyburgh,,18,122,360.11,43933.42,8,0
fb6fdd93-b73a-4a1b-bca4-1a8ad297e11b,2021-02-01,62,Female,Campbellton,loan,10,357,370.6,132304.2,5,1
8a210e2c-960d-4b5c-81fe-b1bd61bbd72b,2021-03-08,47,Female,Wilsonborough,checking,15,300,559.17,167751.0,6,1
94d74991-bb6b-4fb2-a5de-9b39ab0eb125,2023-05-29,36,,South Patrick,,4,443,30.56,13538.08,2,0
e25090d6-8296-41c1-aac5-8c752c9086fb,2025-03-21,27,,Summerstad,checking,8,453,788.18,357045.54,8,1
f6eb6b85-6147-4721-9195-22a802c5fb27,2022-04-06,55,Male,West Joshua,loan,9,186,278.43,51787.98,5,1
68fcca2a-4b8d-4ef2-8d02-d025c56f1119,2022-03-26,67,,Rossview,checking,23,423,641.37,271299.51,9,0
d28c9974-7371-48c9-957a-998e5e4a315f,2022-10-18,57,Female,Port Justin,loan,1,263,322.48,84812.24,7,0
d6fd2701-bfd0-4a73-bf78-491f1dbea237,2025-04-10,28,Male,West Kristin,checking,17,328,184.96,60666.88,4,0
cad498aa-0911-42b5-b389-beb0a704fb07,2020-05-11,34,Male,Joshuamouth,,4,266,919.21,244509.86,0,0
a2950a24-8c56-4f66-bfa0-a37e3f9cdc2e,2022-04-18,56,Male,Priceview,savings,28,47,139.51,6556.97,1,1
b1495bf2-5e1b-4c2c-9289-1aa3bceaa003,2024-10-15,47,Male,Michaelstad,loan,8,428,985.39,421746.92,8,0
d4f18f8f-ebd6-47a3-998a-33286bf838b2,2020-07-11,19,Female,North Keith,loan,22,451,403.22,181852.22,8,0
edaff97d-abfb-4687-9279-d8f896e0d627,2022-01-17,23,,Lake Omar,loan,20,215,379.69,81633.35,0,0
71791adb-ba6f-4b10-bfa8-a3dbab9ba1f0,2023-01-26,24,Male,New Linda,savings,21,193,693.64,133872.52,0,1
aa3b4f1d-995c-41eb-bd31-f08c7dea3782,2022-07-02,38,,Victoriaborough,checking,11,88,923.85,81298.8,8,1
cf67c453-83ff-48b3-9194-780d57b27b8e,2021-11-20,27,,Lake Michaelborough,savings,25,11,674.35,7417.85,1,1
7de3ca04-5313-47a6-afaf-f16c07a1aed3,2020-04-13,49,Male,Valerieton,loan,9,46,179.67,8264.82,5,1
4eccf19d-d35b-4255-8f30-11c4aa72f33e,2024-12-13,46,Male,Robertchester,loan,22,106,668.87,70900.22,6,1
9ee1e07b-85de-4328-bf1f-963235facff9,2020-05-24,27,Male,West Erikafurt,savings,25,98,125.86,12334.28,1,0
e5c12a21-75fe-497c-aa5b-b05315618e65,2022-01-12,52,Female,East Morgan,,3,282,136.54,38504.28,2,0
5502666a-4542-4a7e-a016-6f5f0c0cff2d,2021-07-28,52,,South Jennifer,savings,28,140,293.1,41034.0,3,0
f3f323be-c63c-4937-9007-ac8a1b5953f4,2023-07-07,42,Male,Port Meganberg,savings,2,63,822.49,51816.87,4,0
114e85f1-0319-4ea0-9599-bb6185ab8f15,2021-07-13,36,,Smithmouth,,6,260,641.89,166891.4,1,1
79f9e71a-e48b-4fd9-9d0c-11f860272f95,2022-03-23,47,Female,Rossmouth,loan,22,400,590.23,236092.0,9,1
30b8dd90-db5a-4785-8e96-d0563bcc3a1a,2024-11-15,40,Male,Cruzmouth,loan,25,124,900.72,111689.28,2,0
617ccda2-c1a4-47eb-85c8-290a7eab5992,2020-12-23,44,,South Patrick,,25,375,371.52,139320.0,8,1
a858a619-5d76-46a9-a4fe-33397b29d136,2023-02-28,67,Female,South Kristin,checking,10,236,796.99,188089.64,7,1
cc984b65-082c-48c4-a239-b7a29959c4f4,2024-11-06,19,,Copelandborough,checking,19,312,25.82,8055.84,8,0
f1627814-f3d0-41d5-944d-857c9935d44e,2024-07-31,30,Female,Douglaston,loan,20,116,45.29,5253.64,7,0
818f830f-eba3-446f-bff3-ce501e30d32d,2022-10-23,45,,Lake Danielleview,,18,336,806.13,270859.68,2,0
144971b7-a03e-4db0-824a-5a06c25e8fde,2022-06-29,66,,East Catherinefurt,checking,24,409,251.23,102753.07,9,1
f70c4f88-c6d2-4946-88ef-bc39bae06c93,2024-07-30,34,Female,Garciastad,loan,21,243,985.35,239440.05,8,0
4f19c6d6-cbd3-4adf-a9d6-4702846995e5,2024-09-20,29,Female,Patrickside,,1,179,552.34,98868.86,2,0
14df2539-3e5a-454a-898e-6021fe897d52,2024-07-03,27,,East Wendy,loan,11,99,887.03,87815.97,8,1
a47edbda-581b-4f88-a7c0-9332c76a18ff,2022-07-26,41,,North Victoriamouth,savings,4,215,51.14,10995.1,4,1
bf7f7df9-300d-47d8-9c31-3e495a371d8a,2020-09-08,46,,Owensberg,,7,83,433.2,35955.6,8,1
f6a40f1f-0a34-4350-b8c9-e47f1b1a3b27,2022-12-20,64,Male,Cindychester,checking,25,38,193.32,7346.16,4,1
b03cd734-7fbd-4502-9da8-16286beaa510,2022-11-12,22,Female,North Derrickstad,loan,20,144,770.22,110911.68,5,1
4c290eeb-c1ef-4c27-9cab-ee92e61ee896,2024-04-10,23,,Port Robert,savings,18,477,661.65,315607.05,2,0
71d7fa6c-6982-4376-8331-dd8dba21918d,2025-04-10,53,Male,South Nancy,,11,99,282.5,27967.5,7,0
541c71a6-adfa-469b-ba4a-2eebbcf043ed,2021-01-20,63,,North Debraview,loan,14,414,503.32,208374.48,8,1
8bbe7ce5-0124-4f00-a0e4-2d22bf73ec6c,2024-10-26,20,,South Cindy,checking,17,199,502.7,100037.3,8,0
8aaeb90a-4b98-476a-9438-857bdafdb3e6,2021-05-22,43,,East Johnmouth,checking,24,35,529.27,18524.45,0,0
5599e501-d1e6-4f76-b2cb-3439d648212a,2024-07-19,69,,Loganburgh,checking,13,96,82.96,7964.16,4,0
8d65c1c2-a2c2-406b-a169-96197667a558,2024-05-04,28,,Briggsside,,15,309,260.07,80361.63,1,1
95108704-59a4-41cb-b38f-8bc9df15cf66,2025-06-02,66,Male,Port Arianashire,savings,21,68,222.0,15096.0,8,0
6c536951-72dc-49a0-abdb-fc6f7c853692,2020-08-03,44,,Jacquelineton,checking,7,72,900.89,64864.08,4,1
d139c6ee-7c28-4052-86f1-064854ffca60,2024-02-29,47,Female,Barnettmouth,loan,6,57,631.77,36010.89,3,1
20a999d3-7373-43b7-a1ff-cd49b13b6f58,2024-06-30,26,Female,Rayside,,22,472,823.81,388838.32,8,0
f062c475-3dad-477c-b0a1-0e9b00f0f86a,2020-02-02,70,Male,Aliciaburgh,loan,2,455,310.17,141127.35,5,1
0ccd1035-96ae-42e7-8ac1-4d87d6e03fb2,2022-01-09,19,Female,Craigberg,checking,8,52,672.77,34984.04,2,1
e5269436-186b-41ea-89a5-9264eb0b2b40,2022-09-25,39,,North Jamesville,savings,9,390,295.43,115217.7,6,1
cf8c36f4-91d3-4e3f-aa3e-488b3441e43c,2021-11-17,28,Male,Georgeberg,savings,25,487,21.65,10543.55,3,0
a3967091-00c8-4ff8-8010-8d67265cac2d,2024-08-27,21,,Williamburgh,loan,21,46,921.61,42394.06,9,1
f9d37b40-6e3d-4558-9495-e5d93e651267,2021-09-30,26,,Anthonystad,savings,13,460,170.28,78328.8,6,1
20d42719-230f-4483-ad93-e311b351814a,2024-04-23,24,Male,Lake Rebecca,loan,5,280,207.09,57985.2,8,0
68db0346-d332-43b3-afd8-9343b836b7d3,2020-09-16,42,Female,Sotoville,savings,24,420,910.1,382242.0,0,0
8a6fb49b-488e-4253-b719-19d761040b35,2023-10-02,37,Female,Elizabethchester,savings,25,83,14.03,1164.49,10,0
31fa2987-069b-4428-a3a7-b71afaed9148,2020-06-16,65,,Shaneport,,19,191,84.72,16181.52,9,0
8a91d6c9-07cf-4470-b4a2-b5d1f6e64796,2021-06-11,69,Female,Garzashire,savings,30,273,181.58,49571.34,5,0
312a3941-465c-4741-9128-23fcd2d60f75,2022-01-08,27,Male,South Alexanderland,savings,24,292,611.12,178447.04,0,0
d7489f5b-85a2-4d60-bc4c-dff59ed9f4d6,2024-01-17,65,Female,Perezside,loan,2,187,364.22,68109.14,9,1
5d153eff-bda1-4cd2-a149-9c5f0189ca4e,2023-08-15,36,,Lake Nataliestad,savings,4,71,399.46,28361.66,3,0
2e67d751-a64f-4050-8f5f-9f1420cd6856,2021-05-28,54,Female,Jefferyborough,,8,369,509.54,188020.26,8,1
592496dc-201a-4168-949a-22e8809ccfbc,2020-10-18,46,Male,Port Courtney,,1,393,539.99,212216.07,0,1
79825948-3b41-4297-aeb6-7d3c3d78de73,2020-12-12,69,Male,Lake Kathryn,,8,398,604.14,240447.72,9,1
2e3c02ff-6c2a-4516-939f-db5b3c60abd4,2021-04-07,23,,Jesusport,savings,22,485,621.52,301437.2,8,0
241d23bb-879f-4dac-9b84-910352c71fcf,2025-03-01,33,,Port David,savings,7,280,35.81,10026.8,4,0
a5ef60a0-50c7-4479-8404-c7cc4160938f,2024-11-01,31,Male,Dakotaburgh,checking,14,279,278.77,77776.83,10,0
e8942875-42eb-4985-9bc4-c5159ea38b77,2021-02-28,64,Male,North Melanieside,checking,1,332,536.44,178098.08,7,1
992b830a-cc2e-40e8-b250-d3a9a7b0f4aa,2020-07-20,66,Male,Clarkmouth,checking,6,256,437.07,111889.92,4,0
74ce5e7e-5794-4d3b-9ee7-97b2a9555220,2024-01-27,19,Male,West Michelle,,3,135,381.93,51560.55,8,0
886c339d-26bd-401d-b7ea-501a48ffe74e,2020-03-01,24,,Lake Michael,loan,6,465,461.35,214527.75,2,0
d3144f76-df27-4015-80d3-08ca4b17224b,2023-06-17,45,Female,Royport,,20,193,56.57,10918.01,7,1
c183db49-bd00-4882-a1e3-988347a59913,2025-06-10,28,Male,South Emilyborough,checking,7,479,838.59,401684.61,5,1
a92a6e0d-b277-45ee-bf92-9e55678c813a,2020-08-27,38,Male,Stoneshire,savings,11,331,607.79,201178.49,10,0
a9364a0b-bc46-482d-a70e-52c16e543396,2023-08-15,61,Female,Lestermouth,checking,6,264,55.29,14596.56,9,0
d64ab4e5-98a8-4569-89ae-d22f268a39eb,2022-10-03,68,Male,Samanthaside,savings,10,204,609.96,124431.84,3,0
e708dde0-54a8-482b-a47b-8cf5ebd85a35,2023-03-21,59,Female,Elizabethstad,checking,12,273,447.64,122205.72,5,0
1ca8d572-d954-4669-9a3e-46c14e0fa3ed,2020-06-08,21,Male,North Samuel,checking,23,227,831.68,188791.36,8,1
14beacc5-fa35-4b4d-97b7-a8bfe4797054,2024-07-22,30,Male,West Joseph,savings,26,454,218.23,99076.42,6,0
8ae4deb7-400f-4b00-bcb6-59c77de1b7d2,2022-11-19,25,Male,Dominguezhaven,loan,2,69,200.8,13855.2,9,1
52beba6e-9c6e-4068-a91e-a2cc2fdf71ef,2020-09-10,42,Male,Hodgehaven,loan,10,22,823.8,18123.6,0,1
e305e8ba-bba8-4b4d-ad15-6428d327a6b7,2024-09-10,65,,Brianfurt,,21,72,87.95,6332.4,4,1
548b86ae-3983-43f9-bec5-8a1bb23a2c4f,2023-12-17,69,Female,Bairdland,loan,25,133,342.91,45607.03,7,1
d74dfcd3-a34f-426f-8893-1945cc7966b3,2022-10-19,33,Female,Karenfurt,,5,271,742.88,201320.48,0,1
4bc4b5e3-7339-45d8-8fd4-41b6bd85d98f,2022-09-13,35,Male,Ronaldmouth,checking,15,493,769.13,379181.09,10,1
6f200c27-1cea-4484-9f37-bd6c3dae894b,2022-10-09,29,Male,West Stephanie,loan,25,42,604.74,25399.08,8,0
be52fbb6-cbe8-494c-9103-a71bed483fd5,2022-10-24,42,Male,Christopherton,savings,5,170,284.29,48329.3,6,0
d493fb3a-53bd-42cb-a2b8-ee36680e9303,2021-03-06,65,Male,Hunterbury,,1,306,739.97,226430.82,0,1
2b77c2e4-5e88-4fe4-a3c9-623458689031,2024-03-07,30,,West Staceyborough,loan,12,168,815.36,136980.48,1,0
76829a12-97fd-4984-a154-821d6649c224,2021-12-23,61,,West Jason,checking,5,379,13.97,5294.63,0,1
530ad74f-1c90-4cb1-8164-9b2c9e95465d,2025-05-26,54,,East Marc,,7,282,38.65,10899.3,10,0
ac7aa9fd-945d-4f22-ab2c-8ace70c3c3b1,2023-03-29,28,Female,Kaylabury,savings,24,47,622.38,29251.86,2,0
6f54864e-5811-45b8-a5fd-bc9215f2b832,2023-02-10,49,Male,Cookside,,28,46,858.96,39512.16,7,0
4918ac92-b731-403c-ae8f-96dfdaa10293,2021-08-23,61,,Monicahaven,checking,13,69,233.53,16113.57,9,1
4f59dd43-b36c-4ad6-abd8-24fd49dd448a,2023-04-10,46,Male,Aaronmouth,savings,17,398,115.35,45909.3,10,0
5150986e-6a49-45d1-ad69-4151f410086d,2020-04-27,45,,Malloryburgh,,23,481,265.81,127854.61,1,1
1bed5211-8503-4adb-8c10-d981d9509b8a,2021-03-01,31,Male,Cohentown,checking,11,140,861.18,120565.2,8,1
76e167ce-d1cd-494c-a292-b8bee6ee0dbb,2023-04-17,37,Male,Chenborough,savings,29,376,318.29,119677.04,1,0
e6acd8b2-9b66-425f-bba1-87a879883a89,2024-08-24,60,Female,East Rebecca,checking,27,381,570.84,217490.04,3,0
b0ed8088-e439-4744-a834-67602b660e66,2021-11-07,61,Male,Valenzuelaport,loan,19,468,328.24,153616.32,5,0
a1eac9a6-0664-486b-bb11-4e985f70c20f,2022-04-24,50,,Port Stephaniefurt,savings,12,431,909.78,392115.18,4,0
52eb3f93-6cdd-42a7-9abf-b2d29193bfe2,2024-07-10,67,Male,New Allen,loan,10,451,917.08,413603.08,10,1
aee599e9-78be-4bfb-8d22-37a32686a4af,2022-04-10,43,,East Karlashire,checking,23,392,278.44,109148.48,6,0
00c0594a-4970-4ab9-ab0d-429b0c42323c,2020-10-20,32,,Cunninghamville,,28,496,194.86,96650.56,10,0
759b8d48-0fce-490e-b66d-5c2a00a4955f,2020-02-20,48,Male,Robertside,loan,15,468,482.61,225861.48,9,1
e0fe9d5a-6fa7-41b7-9eff-8efd4540e8ba,2025-05-04,63,Female,Adammouth,savings,14,467,707.49,330397.83,5,1
277fa9fe-2618-488f-a466-5adf93c64ea2,2024-07-01,55,,East Pamela,savings,12,278,474.77,131986.06,10,0
712e8bb1-f7b2-4d72-a3c8-2b22e1b9e854,2023-06-12,34,Female,New Robert,checking,20,23,958.95,22055.85,7,0
5d5a4cea-f691-4e62-85d7-356e5a08a3a6,2022-02-15,29,,Reedland,checking,19,28,238.67,6682.76,1,1
19ac5f68-98f1-48ab-97a2-e7fe35a7c567,2023-08-15,67,,Martinton,savings,15,412,694.32,286059.84,5,1
10d98746-aad6-4cc3-9041-996f0bd225c8,2021-05-24,42,Male,Port Shanestad,,5,50,531.95,26597.5,7,1
37955e49-7212-4136-83c0-e0fc6a87d4ca,2020-02-24,57,Female,Jessicaville,loan,22,173,562.23,97265.79,0,0
5e333de5-6969-47ba-a935-adfb8c08e0dc,2025-04-25,52,,East Anthony,loan,28,429,161.93,69467.97,7,1
593a435f-1fef-45bb-b398-3246cf90082e,2024-12-18,40,Male,East Jamestown,checking,16,184,332.12,61110.08,10,0
b0147448-577f-4f0a-8b33-1759453f6e05,2023-01-13,62,,West Michaelburgh,checking,8,345,63.88,22038.6,2,0
1b210f11-2551-40bb-94f4-427c8679c224,2020-03-04,42,Male,Paulview,,15,189,629.8,119032.2,0,1
3c455cfe-9289-41a5-9c21-5f413b66e104,2023-12-03,47,Male,West Jasonview,savings,30,156,351.48,54830.88,3,0
ace786a0-9e31-4d77-bfae-5567509b38eb,2022-01-07,59,Female,Port Eric,savings,22,202,612.5,123725.0,7,1
4d0ccc89-b735-44a0-94ce-4e163d958cba,2020-06-26,67,Female,Moonhaven,,7,351,274.89,96486.39,5,1
ea368ba9-558b-4d55-8db3-af093214a573,2023-07-25,26,Female,Port Teresafort,loan,6,49,174.11,8531.39,8,1
6f5a8fb7-42aa-4390-9fdb-36ae79375b88,2020-03-26,44,Female,Loribury,,26,312,44.6,13915.2,1,1
aa4e7b5a-b187-41eb-893f-b041c6836296,2023-07-07,56,Female,Vancestad,checking,4,269,116.0,31204.0,7,0
7b496be7-6c59-401c-a7f7-d989927bd8e1,2025-05-25,60,Male,New Jerryhaven,checking,19,237,570.44,135194.28,5,1
7c53ea2f-7f77-468e-90cb-77af11371320,2021-06-03,69,,Hansenmouth,savings,9,31,719.04,22290.24,4,0
7fba0565-9522-419c-9a4f-38a214f41f13,2022-06-25,49,,Morganshire,,4,143,735.53,105180.79,3,1
0efb774b-f8f6-4c3c-883a-919ff39bea60,2023-08-08,57,Male,Ebonymouth,checking,29,101,704.95,71199.95,0,1
5c2013a5-9248-4cbd-b264-3310fea7e49c,2023-07-18,22,Male,Kevinberg,loan,13,475,916.69,435427.75,5,1
0aaabed9-2251-4542-a2f2-3b821f3a7ca3,2024-09-02,22,Female,North Lisa,savings,21,247,488.36,120624.92,9,1
ee8e5c7f-385d-4e0a-a7d6-9ab404ffd368,2020-01-01,66,Female,Hensonland,loan,10,328,936.36,307126.08,0,1
b9e08526-f1a2-432a-9708-67ee0ffbd798,2022-06-15,26,,Dyerstad,loan,18,117,739.78,86554.26,3,0
68558da3-159b-47b5-a4ff-1c9ec58b0455,2025-05-27,52,Male,Nicoleborough,savings,7,51,208.57,10637.07,9,0
de584709-c743-4108-83e0-e24c5f9f2e78,2022-04-16,62,Female,Rodrigueztown,,30,197,487.86,96108.42,5,0
865fd15d-9103-4276-a4f5-b6bc6b06b00d,2023-10-13,41,Male,Billyview,,27,193,156.15,30136.95,1,1
be181ebc-4b99-4ada-bf08-1843bb18d85c,2024-03-05,60,Male,Matthewport,,15,367,401.01,147170.67,10,1
75dd9736-9b28-409e-8cca-b0110bed3428,2023-04-27,53,Male,Ortizport,savings,4,19,763.31,14502.89,7,1
542d2d8e-6fde-4e39-af61-757a5ef50f7b,2021-02-21,65,Male,Banksview,savings,13,205,218.05,44700.25,9,1
af8d6761-7b0f-4659-a1ee-a8e365701fd1,2024-02-18,52,Female,Port Matthew,checking,23,451,654.9,295359.9,2,1
ee778ddb-1337-4ce9-8d47-5b7e74b351d6,2024-02-06,47,,West Roger,checking,10,425,864.93,367595.25,9,1
8dbbb17a-3005-45eb-80c6-97034dacc37d,2022-12-18,53,Female,Duranhaven,loan,17,183,656.48,120135.84,0,1
149760b3-2951-49d9-a519-916b5a1152a6,2023-01-01,61,Female,New Andre,checking,29,337,858.25,289230.25,9,0
fff80c86-f1d0-43c9-9b79-e0c31e717310,2022-04-04,65,Male,Port Dennis,checking,10,454,513.36,233065.44,1,0
3687b7b1-9217-441b-8d1a-b83a16636633,2020-03-05,28,,Lake Kendra,savings,11,79,187.71,14829.09,10,0
54d27b5e-ffe3-4953-8302-b4041f3d6362,2024-10-17,52,Male,Yolandashire,savings,4,111,572.41,63537.51,2,1
94c822d1-eae8-47b8-b602-672d787a46bd,2023-11-29,26,Female,Rosalesstad,savings,7,134,154.72,20732.48,7,1
5e8f1dc0-46a4-40df-9f87-1e3b0883c5e4,2024-01-18,37,Female,Carterside,savings,1,437,223.44,97643.28,1,1
6369ed59-a12f-485b-ab1e-65db72e25e3f,2025-06-02,27,Female,Alexanderfort,savings,25,251,519.56,130409.56,8,0
ee79e5da-8825-41c2-a8b6-1b93327070b8,2023-05-06,37,Male,Saraland,savings,3,420,954.02,400688.4,4,1
c0cadabe-da43-4461-a68f-3a87e5d2c3f1,2020-02-22,24,Male,Alexisborough,loan,17,180,809.45,145701.0,8,1
1b723aef-3cbe-4d47-bc2e-04e5361d09cf,2023-11-13,63,Male,South Mark,loan,14,126,788.81,99390.06,4,1
1016c289-287f-4b07-a283-fd6e1144250a,2020-07-28,22,Female,Sarahville,savings,15,206,666.51,137301.06,8,1
64779369-01fa-4502-af46-32d45c4d62f7,2023-12-13,46,Male,Port Kevin,checking,25,148,377.63,55889.24,10,1
fec58b9e-c131-4414-8f06-51ccdc97955d,2024-11-20,60,Female,Tranberg,savings,1,278,521.79,145057.62,7,1
2e2d44b2-22ad-4591-9ad9-d1cc2fb6b9a4,2025-03-17,51,Female,Williamfurt,checking,2,237,768.74,182191.38,9,1
485e583a-f2c9-44c9-a85b-e6afb6abcb69,2020-12-06,32,Female,East Seanchester,,3,48,609.07,29235.36,8,0
32cebe30-1274-4bb1-8918-5e8b4803ebcf,2023-12-03,27,Female,Scottfurt,checking,20,467,162.82,76036.94,1,1
f4cc9ddd-d00d-4b65-b555-203e3c2d1ff5,2020-02-21,26,Female,Bruceville,,28,440,965.44,424793.6,9,0
fd05b403-44f5-4522-91c0-d16b7093b68b,2020-12-26,69,Male,North Michael,checking,3,277,89.57,24810.89,0,1
2ff66bb8-6022-4a84-abca-44bd62ed0d8f,2023-09-15,34,Male,Sherriport,savings,7,74,505.16,37381.84,1,0
1e33ae5b-6175-4a5d-bfab-aa99cdd68294,2024-06-03,21,Female,Lake Claire,loan,1,375,712.66,267247.5,2,1
547db705-2d79-4b4d-a484-64d2efa75798,2020-06-26,55,,New Rebeccatown,savings,24,288,835.67,240672.96,3,1
bbdabed2-5364-4c6f-b416-e94a49ea9181,2024-02-12,31,Male,North Joelchester,savings,2,340,607.05,206397.0,8,1
c1d98829-961a-4c61-ab72-dbc2e57321b4,2021-06-26,18,Male,East Kristentown,savings,24,498,902.46,449425.08,9,1
00a538b4-b474-4ff2-b74f-dba83ead7624,2024-12-03,20,Male,Simmonsport,loan,18,289,194.88,56320.32,0,0
788f086c-c81e-40ab-aa4c-6c5695081cf3,2022-04-16,57,,Amandabury,,28,356,538.37,191659.72,10,1
58b93c3d-e270-4fb5-b2fe-cfbabebdfd8f,2024-03-04,23,Female,Lake Markmouth,savings,21,229,801.97,183651.13,9,0
0784860b-aef5-4de8-a429-486ffcaad5f5,2020-12-22,44,Male,Espinozaland,loan,15,88,114.89,10110.32,5,1
7578a3ba-c53e-447b-8b36-4133bbffa258,2024-04-17,70,Male,North Nicholas,checking,1,250,928.59,232147.5,2,0
26c85be8-dd47-4705-8731-5f167b7a4f25,2023-06-23,33,Male,East Tamaraview,checking,20,132,492.37,64992.84,9,1
c332355e-235f-4ffe-b2a8-3af5754a3c4a,2023-04-05,61,Female,North Sabrina,savings,6,278,796.99,221563.22,4,1
64bf9f1c-6e3a-43af-9f63-e2bdb135bd47,2025-07-10,35,Female,Lake Courtneyside,loan,16,372,289.7,107768.4,6,1
6fefb87b-ec00-4c4e-84c8-ccf50e53ab4e,2021-11-12,59,Female,North Yvonnechester,,20,358,558.06,199785.48,6,0
fcb23622-0e69-4447-b6bf-0e09bc1a38c0,2025-06-28,39,,East Stephaniemouth,checking,16,334,900.4,300733.6,7,0
85f11477-3c74-4047-b456-6cd894b03070,2024-10-19,56,,North Paulstad,loan,4,85,192.4,16354.0,5,1
34a6e245-42a4-4947-b68c-6921816b8bfe,2024-01-06,35,,West Whitneyside,,29,203,907.34,184190.02,8,0
9b736523-8d4d-4b6d-803b-129246c0ff1e,2024-07-29,19,,Perezfort,loan,23,421,233.41,98265.61,9,1
4cb30515-38dd-495c-a412-d6b69494860e,2025-03-22,26,,Port Meredith,checking,29,130,617.71,80302.3,0,0
fcf6f295-5523-4181-a7bc-9f27b371ddf3,2024-07-16,27,,Susanmouth,checking,14,479,880.77,421888.83,0,0
